sep=;
"Time";"GrossWeight";"NetWeight";"TareWeight";"CastingRate";"Position"
"2022-12-06 17:44:40";76.586;30.436;46.15;4.094;1
"2022-12-06 17:45:50";78.357;32.207;46.15;4.094;1
"2022-12-06 17:47:00";77.707;31.557;46.15;4.094;1
"2022-12-06 17:48:10";76.579;30.429;46.15;4.094;1
"2022-12-06 17:49:20";78.396;32.246;46.15;4.094;1
"2022-12-06 17:50:30";77.643;31.493;46.15;4.094;1
"2022-12-06 17:51:40";76.639;30.489;46.15;4.094;1
"2022-12-06 17:52:50";78.539;32.389;46.15;4.094;1
"2022-12-06 17:54:00";77.493;31.343;46.15;4.094;1
"2022-12-06 17:55:10";76.818;30.668;46.15;4.094;1
"2022-12-06 17:56:20";78.414;32.264;46.15;4.094;1
"2022-12-06 17:57:30";77.829;31.679;46.15;4.094;1
"2022-12-06 17:58:40";76.754;30.604;46.15;4.094;1
"2022-12-06 17:59:50";78.189;32.039;46.15;4.094;1
"2022-12-06 18:01:00";78.164;32.014;46.15;4.094;1
"2022-12-06 18:02:10";76.671;30.521;46.15;4.094;1
"2022-12-06 18:03:20";77.439;31.289;46.15;4.094;1
"2022-12-06 18:04:30";78.632;32.482;46.15;4.094;1
"2022-12-06 18:05:40";77.264;31.114;46.15;4.094;1
"2022-12-06 18:06:50";76.796;30.646;46.15;4.094;1
"2022-12-06 18:08:00";78.179;32.029;46.15;4.094;1
"2022-12-06 18:09:10";78.193;32.043;46.15;4.094;1
"2022-12-06 18:10:20";76.775;30.625;46.15;4.094;1
"2022-12-06 18:11:30";77.629;31.479;46.15;4.094;1
"2022-12-06 18:12:40";78.482;32.332;46.15;4.094;1
"2022-12-06 18:13:50";76.796;30.646;46.15;4.094;1
"2022-12-06 18:15:00";77.179;31.029;46.15;4.094;1
"2022-12-06 18:16:10";78.529;32.379;46.15;4.094;1
"2022-12-06 18:17:20";77.586;31.436;46.15;4.094;1
"2022-12-06 18:18:30";76.718;30.568;46.15;4.094;1
"2022-12-06 18:19:40";78.182;32.032;46.15;4.094;1
"2022-12-06 18:20:50";78.236;32.086;46.15;4.094;1
"2022-12-06 18:22:00";76.743;30.593;46.15;4.094;1
"2022-12-06 18:23:10";77.111;30.961;46.15;4.094;1
"2022-12-06 18:24:20";78.4;32.25;46.15;4.094;1
"2022-12-06 18:25:30";78.046;31.896;46.15;4.094;1
"2022-12-06 18:26:40";77.768;31.618;46.15;4.094;1
"2022-12-06 18:27:50";79.032;32.882;46.15;4.094;1
"2022-12-06 18:29:00";78.5;32.35;46.15;4.078;1
"2022-12-06 18:30:10";74.261;28.111;46.15;3.78;1
"2022-12-06 18:31:20";69.961;23.811;46.15;3.765;1
"2022-12-06 18:32:30";65.689;19.539;46.15;3.765;1
"2022-12-06 18:33:40";61.539;15.389;46.15;3.467;1
"2022-12-06 18:34:50";58.3;12.15;46.15;2.339;1
"2022-12-06 18:36:00";56.761;10.611;46.15;0.523;1
"2022-12-06 18:37:10";56.854;10.704;46.15;0;0.429
"2022-12-06 18:38:20";56.832;0;46.15;0;0
"2022-12-06 18:39:30";56.807;0;46.15;0;0
"2022-12-06 18:40:40";56.8;0;46.15;0;0
"2022-12-06 18:41:50";56.779;0;46.15;0;0
"2022-12-06 18:43:00";56.593;0;46.15;0;0
"2022-12-06 18:44:10";53.946;0;46.15;0;0
"2022-12-06 18:45:20";51.486;0;46.15;0;0
"2022-12-06 18:46:30";51.221;0;46.15;0;0
"2022-12-06 18:47:40";29.168;0;46.15;0;0
"2022-12-06 18:48:50";0.5;0;46.15;0;0
"2022-12-06 18:50:00";0.5;0;46.15;0;0
"2022-12-06 18:51:10";0.518;0;46.15;0;0
"2022-12-06 18:52:20";0.55;0;46.15;0;0
"2022-12-06 18:53:30";0.55;0;46.15;0;0
"2022-12-06 18:54:40";0.55;0;46.15;0;0
"2022-12-06 18:55:50";0.55;0;46.15;0;0
"2022-12-06 18:57:00";0.55;0;46.15;0;0
"2022-12-06 18:58:10";0.55;0;46.15;0;0
"2022-12-06 18:59:20";0.55;0;46.15;0;0
"2022-12-06 19:00:30";0.55;0;46.15;0;0
"2022-12-06 19:01:40";0.55;0;46.15;0;0
"2022-12-06 19:02:50";0.55;0;46.15;0;0
"2022-12-06 19:04:00";6.507;0;46.15;0;0
"2022-12-06 19:05:10";41.268;0;46.15;0;0
"2022-12-06 19:06:20";43.043;0;46.15;0;0
"2022-12-06 19:07:30";46.75;0;46.15;0;0
"2022-12-06 19:08:40";46.75;0;46.15;0;0
"2022-12-06 19:09:50";46.75;0;46.15;0;0
"2022-12-06 19:11:00";46.693;0;46.15;0;0
"2022-12-06 19:12:10";46.664;0;46.15;0;0
"2022-12-06 19:13:20";46.646;0;46.15;0;0
"2022-12-06 19:14:30";47.064;0;46.15;0;0
"2022-12-06 19:15:40";46.968;0;46.15;0;0
"2022-12-06 19:16:50";48.4;0;46.15;0;0
"2022-12-06 19:18:00";48.85;0;46.15;0;0
"2022-12-06 19:19:10";48.85;0;46.15;0;0
"2022-12-06 19:20:20";48.85;0;46.15;0;0
"2022-12-06 19:21:30";48.85;0;46.15;0;0
"2022-12-06 19:22:40";48.85;0;46.15;0;0
"2022-12-06 19:23:50";48.85;0;46.15;0;0
"2022-12-06 19:25:00";48.85;0;46.15;0;0
"2022-12-06 19:26:10";48.85;0;46.15;0;0
"2022-12-06 19:27:20";48.85;0;46.15;0;0
"2022-12-06 19:28:30";48.85;0;46.15;0;0
"2022-12-06 19:29:40";48.85;0;46.15;0;0
"2022-12-06 19:30:50";48.85;0;46.15;0;0
"2022-12-06 19:32:00";48.854;0;46.15;0;0
"2022-12-06 19:33:10";48.868;0;46.15;0;0
"2022-12-06 19:34:20";48.861;0;46.15;0;0
"2022-12-06 19:35:30";48.864;0;46.15;0;0
"2022-12-06 19:36:40";48.854;0;46.15;0;0
"2022-12-06 19:37:50";48.886;0;46.15;0;0
"2022-12-06 19:39:00";48.9;0;46.15;0;0
"2022-12-06 19:40:10";48.896;0;46.15;0;0
"2022-12-06 19:41:20";48.9;0;46.15;0;0
"2022-12-06 19:42:30";48.9;0;46.15;0;0
"2022-12-06 19:43:40";48.9;0;46.15;0;0
"2022-12-06 19:44:50";48.9;0;46.15;0;0
"2022-12-06 19:46:00";48.9;0;46.15;0;0
"2022-12-06 19:47:10";48.9;0;46.15;0;0
"2022-12-06 19:48:20";48.9;0;46.15;0;0
"2022-12-06 19:49:30";48.9;0;46.15;0;0
"2022-12-06 19:50:40";48.9;0;46.15;0;0
"2022-12-06 19:51:50";48.9;0;46.15;0;0
"2022-12-06 19:53:00";48.9;0;46.15;0;0
"2022-12-06 19:54:10";48.9;0;46.15;0;0
"2022-12-06 19:55:20";48.9;0;46.15;0;0
"2022-12-06 19:56:30";48.9;0;46.15;0;0
"2022-12-06 19:57:40";48.9;0;46.15;0;0
"2022-12-06 19:58:50";48.9;0;46.15;0;0
"2022-12-06 20:00:00";48.9;0;46.15;0;0
"2022-12-06 20:01:10";48.9;0;46.15;0;0
"2022-12-06 20:02:20";48.9;0;46.15;0;0
"2022-12-06 20:03:30";48.9;0;46.15;0;0
"2022-12-06 20:04:40";48.9;0;46.15;0;0
"2022-12-06 20:05:50";48.9;0;46.15;0;0
"2022-12-06 20:07:00";48.9;0;46.15;0;0
"2022-12-06 20:08:10";48.9;0;46.15;0;0
"2022-12-06 20:09:20";48.9;0;46.15;0;0
"2022-12-06 20:10:30";48.9;0;46.15;0;0
"2022-12-06 20:11:40";48.9;0;46.15;0;0
"2022-12-06 20:12:50";48.9;0;46.15;0;0
"2022-12-06 20:14:00";48.9;0;46.15;0;0
"2022-12-06 20:15:10";48.904;0;46.15;0;0
"2022-12-06 20:16:20";48.9;0;46.15;0;0
"2022-12-06 20:17:30";48.911;0;46.15;0;0
"2022-12-06 20:18:40";48.914;0;46.15;0;0
"2022-12-06 20:19:50";48.907;0;46.15;0;0
"2022-12-06 20:21:00";48.932;0;46.15;0;0
"2022-12-06 20:22:10";48.925;0;46.15;0;0
"2022-12-06 20:23:20";48.943;0;46.15;0;0
"2022-12-06 20:24:30";48.939;0;46.15;0;0
"2022-12-06 20:25:40";48.939;0;46.15;0;0
"2022-12-06 20:26:50";48.939;0;46.15;0;0
"2022-12-06 20:28:00";48.95;0;46.15;0;0
"2022-12-06 20:29:10";48.946;0;46.15;0;0
"2022-12-06 20:30:20";48.95;0;46.15;0;0
"2022-12-06 20:31:30";48.95;0;46.15;0;0
"2022-12-06 20:32:40";48.95;0;46.15;0;0
"2022-12-06 20:33:50";48.95;0;46.15;0;0
"2022-12-06 20:35:00";48.946;0;46.15;0;0
"2022-12-06 20:36:10";48.95;0;46.15;0;0
"2022-12-06 20:37:20";48.95;0;46.15;0;0
"2022-12-06 20:38:30";48.95;0;46.15;0;0
"2022-12-06 20:39:40";48.95;0;46.15;0;0
"2022-12-06 20:40:50";48.95;0;46.15;0;0
"2022-12-06 20:42:00";48.95;0;46.15;0;0
"2022-12-06 20:43:10";48.95;0;46.15;0;0
"2022-12-06 20:44:20";48.95;0;46.15;0;0
"2022-12-06 20:45:30";48.95;0;46.15;0;0
"2022-12-06 20:46:40";48.95;0;46.15;0;0
"2022-12-06 20:47:50";48.95;0;46.15;0;0
"2022-12-06 20:49:00";48.95;0;46.15;0;0
"2022-12-06 20:50:10";48.95;0;46.15;0;0
"2022-12-06 20:51:20";48.95;0;46.15;0;0
"2022-12-06 20:52:30";48.95;0;46.15;0;0
"2022-12-06 20:53:40";48.95;0;46.15;0;0
"2022-12-06 20:54:50";48.95;0;46.15;0;0
"2022-12-06 20:56:00";48.95;0;46.15;0;0
"2022-12-06 20:57:10";48.95;0;46.15;0;0
"2022-12-06 20:58:20";48.95;0;46.15;0;0
"2022-12-06 20:59:30";48.95;0;46.15;0;0
"2022-12-06 21:00:40";48.95;0;46.15;0;0
"2022-12-06 21:01:50";48.95;0;46.15;0;0
"2022-12-06 21:03:00";48.95;0;46.15;0;0
"2022-12-06 21:04:10";48.95;0;46.15;0;0
"2022-12-06 21:05:20";48.95;0;46.15;0;0
"2022-12-06 21:06:30";48.95;0;46.15;0;0
"2022-12-06 21:07:40";48.95;0;46.15;0;0
"2022-12-06 21:08:50";48.95;0;46.15;0;0
"2022-12-06 21:10:00";48.95;0;46.15;0;0
"2022-12-06 21:11:10";48.95;0;46.15;0;0
"2022-12-06 21:12:20";48.95;0;46.15;0;0
"2022-12-06 21:13:30";48.95;0;46.15;0;0
"2022-12-06 21:14:40";48.95;0;46.15;0;0
"2022-12-06 21:15:50";48.95;0;46.15;0;0
"2022-12-06 21:17:00";48.95;0;46.15;0;0
"2022-12-06 21:18:10";48.95;0;46.15;0;0
"2022-12-06 21:19:20";48.95;0;46.15;0;0
"2022-12-06 21:20:30";48.95;0;46.15;0;0
"2022-12-06 21:21:40";48.95;0;46.15;0;0
"2022-12-06 21:22:50";48.95;0;46.15;0;0
"2022-12-06 21:24:00";48.95;0;46.15;0;0
"2022-12-06 21:25:10";48.95;0;46.15;0;0
"2022-12-06 21:26:20";48.95;0;46.15;0;0
"2022-12-06 21:27:30";48.95;0;46.15;0;0
"2022-12-06 21:28:40";48.95;0;46.15;0;0
"2022-12-06 21:29:50";48.95;0;46.15;0;0
"2022-12-06 21:31:00";48.95;0;46.15;0;0
"2022-12-06 21:32:10";48.943;0;46.15;0;0
"2022-12-06 21:33:20";48.946;0;46.15;0;0
"2022-12-06 21:34:30";48.95;0;46.15;0;0
"2022-12-06 21:35:40";48.946;0;46.15;0;0
"2022-12-06 21:36:50";48.95;0;46.15;0;0
"2022-12-06 21:38:00";48.939;0;46.15;0;0
"2022-12-06 21:39:10";48.925;0;46.15;0;0
"2022-12-06 21:40:20";48.914;0;46.15;0;0
"2022-12-06 21:41:30";48.9;0;46.15;0;0
"2022-12-06 21:42:40";48.904;0;46.15;0;0
"2022-12-06 21:43:50";48.907;0;46.15;0;0
"2022-12-06 21:45:00";48.914;0;46.15;0;0
"2022-12-06 21:46:10";48.936;0;46.15;0;0
"2022-12-06 21:47:20";48.914;0;46.15;0;0
"2022-12-06 21:48:30";48.9;0;46.15;0;0
"2022-12-06 21:49:40";48.921;0;46.15;0;0
"2022-12-06 21:50:50";48.921;0;46.15;0;0
"2022-12-06 21:52:00";48.914;0;46.15;0;0
"2022-12-06 21:53:10";48.921;0;46.15;0;0
"2022-12-06 21:54:20";48.95;0;46.15;0;0
"2022-12-06 21:55:30";48.95;0;46.15;0;0
"2022-12-06 21:56:40";48.946;0;46.15;0;0
"2022-12-06 21:57:50";48.943;0;46.15;0;0
"2022-12-06 21:59:00";48.943;0;46.15;0;0
"2022-12-06 22:00:10";48.95;0;46.15;0;0
"2022-12-06 22:01:20";48.936;0;46.15;0;0
"2022-12-06 22:02:30";48.939;0;46.15;0;0
"2022-12-06 22:03:40";48.936;0;46.15;0;0
"2022-12-06 22:04:50";48.932;0;46.15;0;0
"2022-12-06 22:06:00";48.929;0;46.15;0;0
"2022-12-06 22:07:10";48.907;0;46.15;0;0
"2022-12-06 22:08:20";48.9;0;46.15;0;0
"2022-12-06 22:09:30";48.9;0;46.15;0;0
"2022-12-06 22:10:40";48.9;0;46.15;0;0
"2022-12-06 22:11:50";48.9;0;46.15;0;0
"2022-12-06 22:13:00";48.9;0;46.15;0;0
"2022-12-06 22:14:10";48.9;0;46.15;0;0
"2022-12-06 22:15:20";48.9;0;46.15;0;0
"2022-12-06 22:16:30";48.9;0;46.15;0;0
"2022-12-06 22:17:40";48.9;0;46.15;0;0
"2022-12-06 22:18:50";48.9;0;46.15;0;0
"2022-12-06 22:20:00";48.9;0;46.15;0;0
"2022-12-06 22:21:10";48.9;0;46.15;0;0
"2022-12-06 22:22:20";48.9;0;46.15;0;0
"2022-12-06 22:23:30";48.907;0;46.15;0;0
"2022-12-06 22:24:40";48.9;0;46.15;0;0
"2022-12-06 22:25:50";48.9;0;46.15;0;0
"2022-12-06 22:27:00";48.9;0;46.15;0;0
"2022-12-06 22:28:10";48.9;0;46.15;0;0
"2022-12-06 22:29:20";48.9;0;46.15;0;0
"2022-12-06 22:30:30";48.9;0;46.15;0;0
"2022-12-06 22:31:40";48.9;0;46.15;0;0
"2022-12-06 22:32:50";48.9;0;46.15;0;0
"2022-12-06 22:34:00";48.9;0;46.15;0;0
"2022-12-06 22:35:10";48.9;0;46.15;0;0
"2022-12-06 22:36:20";48.9;0;46.15;0;0
"2022-12-06 22:37:30";48.9;0;46.15;0;0
"2022-12-06 22:38:40";48.9;0;46.15;0;0
"2022-12-06 22:39:50";48.9;0;46.15;0;0
"2022-12-06 22:41:00";48.9;0;46.15;0;0
"2022-12-06 22:42:10";48.9;0;46.15;0;0
"2022-12-06 22:43:20";48.9;0;46.15;0;0
"2022-12-06 22:44:30";48.9;0;46.15;0;0
"2022-12-06 22:45:40";48.9;0;46.15;0;0
"2022-12-06 22:46:50";48.9;0;46.15;0;0
"2022-12-06 22:48:00";48.9;0;46.15;0;0
"2022-12-06 22:49:10";48.9;0;46.15;0;0
"2022-12-06 22:50:20";48.9;0;46.15;0;0
"2022-12-06 22:51:30";48.9;0;46.15;0;0
"2022-12-06 22:52:40";48.9;0;46.15;0;0
"2022-12-06 22:53:50";48.9;0;46.15;0;0
"2022-12-06 22:55:00";48.9;0;46.15;0;0
"2022-12-06 22:56:10";48.9;0;46.15;0;0
"2022-12-06 22:57:20";48.9;0;46.15;0;0
"2022-12-06 22:58:30";48.9;0;46.15;0;0
"2022-12-06 22:59:40";48.9;0;46.15;0;0
"2022-12-06 23:00:50";48.9;0;46.15;0;0
"2022-12-06 23:02:00";48.9;0;46.15;0;0
"2022-12-06 23:03:10";48.9;0;46.15;0;0
"2022-12-06 23:04:20";48.9;0;46.15;0;0
"2022-12-06 23:05:30";48.9;0;46.15;0;0
"2022-12-06 23:06:40";48.9;0;46.15;0;0
"2022-12-06 23:07:50";48.9;0;46.15;0;0
"2022-12-06 23:09:00";48.9;0;46.15;0;0
"2022-12-06 23:10:10";48.9;0;46.15;0;0
"2022-12-06 23:11:20";48.9;0;46.15;0;0
"2022-12-06 23:12:30";48.9;0;46.15;0;0
"2022-12-06 23:13:40";48.9;0;46.15;0;0
"2022-12-06 23:14:50";48.9;0;46.15;0;0
"2022-12-06 23:16:00";48.9;0;46.15;0;0
"2022-12-06 23:17:10";48.9;0;46.15;0;0
"2022-12-06 23:18:20";48.9;0;46.15;0;0
"2022-12-06 23:19:30";48.9;0;46.15;0;0
"2022-12-06 23:20:40";48.9;0;46.15;0;0
"2022-12-06 23:21:50";48.9;0;46.15;0;0
"2022-12-06 23:23:00";48.9;0;46.15;0;0
"2022-12-06 23:24:10";48.9;0;46.15;0;0
"2022-12-06 23:25:20";48.9;0;46.15;0;0
"2022-12-06 23:26:30";48.9;0;46.15;0;0
"2022-12-06 23:27:40";48.9;0;46.15;0;0
"2022-12-06 23:28:50";48.9;0;46.15;0;0
"2022-12-06 23:30:00";48.9;0;46.15;0;0
"2022-12-06 23:31:10";48.9;0;46.15;0;0
"2022-12-06 23:32:20";48.9;0;46.15;0;0
"2022-12-06 23:33:30";48.9;0;46.15;0;0
"2022-12-06 23:34:40";48.9;0;46.15;0;0
"2022-12-06 23:35:50";48.9;0;46.15;0;0
"2022-12-06 23:37:00";48.9;0;46.15;0;0
"2022-12-06 23:38:10";48.9;0;46.15;0;0
"2022-12-06 23:39:20";48.9;0;46.15;0;0
"2022-12-06 23:40:30";48.9;0;46.15;0;0
"2022-12-06 23:41:40";48.9;0;46.15;0;0
"2022-12-06 23:42:50";48.9;0;46.15;0;0
"2022-12-06 23:44:00";48.9;0;46.15;0;0
"2022-12-06 23:45:10";48.9;0;46.15;0;0
"2022-12-06 23:46:20";48.9;0;46.15;0;0
"2022-12-06 23:47:30";48.9;0;46.15;0;0
"2022-12-06 23:48:40";48.9;0;46.15;0;0
"2022-12-06 23:49:50";48.9;0;46.15;0;0
"2022-12-06 23:51:00";48.9;0;46.15;0;0
"2022-12-06 23:52:10";48.9;0;46.15;0;0
"2022-12-06 23:53:20";48.9;0;46.15;0;0
"2022-12-06 23:54:30";48.9;0;46.15;0;0
"2022-12-06 23:55:40";48.9;0;46.15;0;0
"2022-12-06 23:56:50";48.9;0;46.15;0;0
"2022-12-06 23:58:00";48.9;0;46.15;0;0
"2022-12-06 23:59:10";48.9;0;46.15;0;0
"2022-12-07 00:00:20";48.9;0;46.15;0;0
"2022-12-07 00:01:30";48.9;0;46.15;0;0
"2022-12-07 00:02:40";48.9;0;46.15;0;0
"2022-12-07 00:03:50";48.9;0;46.15;0;0
"2022-12-07 00:05:00";48.9;0;46.15;0;0
"2022-12-07 00:06:10";48.9;0;46.15;0;0
"2022-12-07 00:07:20";48.9;0;46.15;0;0
"2022-12-07 00:08:30";48.9;0;46.15;0;0
"2022-12-07 00:09:40";48.9;0;46.15;0;0
"2022-12-07 00:10:50";48.9;0;46.15;0;0
"2022-12-07 00:12:00";48.9;0;46.15;0;0
"2022-12-07 00:13:10";48.9;0;46.15;0;0
"2022-12-07 00:14:20";48.9;0;46.15;0;0
"2022-12-07 00:15:30";48.9;0;46.15;0;0
"2022-12-07 00:16:40";48.9;0;46.15;0;0
"2022-12-07 00:17:50";48.9;0;46.15;0;0
"2022-12-07 00:19:00";48.9;0;46.15;0;0
"2022-12-07 00:20:10";48.9;0;46.15;0;0
"2022-12-07 00:21:20";48.9;0;46.15;0;0
"2022-12-07 00:22:30";48.9;0;46.15;0;0
"2022-12-07 00:23:40";48.9;0;46.15;0;0
"2022-12-07 00:24:50";48.9;0;46.15;0;0
"2022-12-07 00:26:00";48.9;0;46.15;0;0
"2022-12-07 00:27:10";48.9;0;46.15;0;0
"2022-12-07 00:28:20";48.9;0;46.15;0;0
"2022-12-07 00:29:30";48.9;0;46.15;0;0
"2022-12-07 00:30:40";48.9;0;46.15;0;0
"2022-12-07 00:31:50";48.9;0;46.15;0;0
"2022-12-07 00:33:00";48.9;0;46.15;0;0
"2022-12-07 00:34:10";48.9;0;46.15;0;0
"2022-12-07 00:35:20";48.9;0;46.15;0;0
"2022-12-07 00:36:30";48.9;0;46.15;0;0
"2022-12-07 00:37:40";48.9;0;46.15;0;0
"2022-12-07 00:38:50";48.9;0;46.15;0;0
"2022-12-07 00:40:00";48.9;0;46.15;0;0
"2022-12-07 00:41:10";48.9;0;46.15;0;0
"2022-12-07 00:42:20";48.9;0;46.15;0;0
"2022-12-07 00:43:30";48.9;0;46.15;0;0
"2022-12-07 00:44:40";48.9;0;46.15;0;0
"2022-12-07 00:45:50";48.9;0;46.15;0;0
"2022-12-07 00:47:00";48.9;0;46.15;0;0
"2022-12-07 00:48:10";48.9;0;46.15;0;0
"2022-12-07 00:49:20";48.9;0;46.15;0;0
"2022-12-07 00:50:30";48.9;0;46.15;0;0
"2022-12-07 00:51:40";48.9;0;46.15;0;0
"2022-12-07 00:52:50";48.9;0;46.15;0;0
"2022-12-07 00:54:00";48.9;0;46.15;0;0
"2022-12-07 00:55:10";48.9;0;46.15;0;0
"2022-12-07 00:56:20";48.9;0;46.15;0;0
"2022-12-07 00:57:30";48.9;0;46.15;0;0
"2022-12-07 00:58:40";48.9;0;46.15;0;0
"2022-12-07 00:59:50";48.9;0;46.15;0;0
"2022-12-07 01:01:00";48.9;0;46.15;0;0
"2022-12-07 01:02:10";48.9;0;46.15;0;0
"2022-12-07 01:03:20";48.9;0;46.15;0;0
"2022-12-07 01:04:30";48.9;0;46.15;0;0
"2022-12-07 01:05:40";48.9;0;46.15;0;0
"2022-12-07 01:06:50";48.9;0;46.15;0;0
"2022-12-07 01:08:00";48.9;0;46.15;0;0
"2022-12-07 01:09:10";48.9;0;46.15;0;0
"2022-12-07 01:10:20";48.9;0;46.15;0;0
"2022-12-07 01:11:30";48.9;0;46.15;0;0
"2022-12-07 01:12:40";48.9;0;46.15;0;0
"2022-12-07 01:13:50";48.9;0;46.15;0;0
"2022-12-07 01:15:00";48.9;0;46.15;0;0
"2022-12-07 01:16:10";48.893;0;46.15;0;0
"2022-12-07 01:17:20";48.889;0;46.15;0;0
"2022-12-07 01:18:30";48.896;0;46.15;0;0
"2022-12-07 01:19:40";48.889;0;46.15;0;0
"2022-12-07 01:20:50";48.886;0;46.15;0;0
"2022-12-07 01:22:00";48.879;0;46.15;0;0
"2022-12-07 01:23:10";48.882;0;46.15;0;0
"2022-12-07 01:24:20";48.861;0;46.15;0;0
"2022-12-07 01:25:30";48.868;0;46.15;0;0
"2022-12-07 01:26:40";48.879;0;46.15;0;0
"2022-12-07 01:27:50";48.875;0;46.15;0;0
"2022-12-07 01:29:00";48.879;0;46.15;0;0
"2022-12-07 01:30:10";48.857;0;46.15;0;0
"2022-12-07 01:31:20";48.85;0;46.15;0;0
"2022-12-07 01:32:30";48.854;0;46.15;0;0
"2022-12-07 01:33:40";48.854;0;46.15;0;0
"2022-12-07 01:34:50";48.854;0;46.15;0;0
"2022-12-07 01:36:00";48.85;0;46.15;0;0
"2022-12-07 01:37:10";48.85;0;46.15;0;0
"2022-12-07 01:38:20";48.85;0;46.15;0;0
"2022-12-07 01:39:30";48.85;0;46.15;0;0
"2022-12-07 01:40:40";48.85;0;46.15;0;0
"2022-12-07 01:41:50";48.85;0;46.15;0;0
"2022-12-07 01:43:00";48.85;0;46.15;0;0
"2022-12-07 01:44:10";48.85;0;46.15;0;0
"2022-12-07 01:45:20";48.85;0;46.15;0;0
"2022-12-07 01:46:30";48.85;0;46.15;0;0
"2022-12-07 01:47:40";48.85;0;46.15;0;0
"2022-12-07 01:48:50";48.85;0;46.15;0;0
"2022-12-07 01:50:00";48.85;0;46.15;0;0
"2022-12-07 01:51:10";48.85;0;46.15;0;0
"2022-12-07 01:52:20";48.85;0;46.15;0;0
"2022-12-07 01:53:30";48.85;0;46.15;0;0
"2022-12-07 01:54:40";48.85;0;46.15;0;0
"2022-12-07 01:55:50";48.85;0;46.15;0;0
"2022-12-07 01:57:00";48.85;0;46.15;0;0
"2022-12-07 01:58:10";48.85;0;46.15;0;0
"2022-12-07 01:59:20";48.85;0;46.15;0;0
"2022-12-07 02:00:30";48.85;0;46.15;0;0
"2022-12-07 02:01:40";48.85;0;46.15;0;0
"2022-12-07 02:02:50";48.85;0;46.15;0;0
"2022-12-07 02:04:00";48.85;0;46.15;0;0
"2022-12-07 02:05:10";48.85;0;46.15;0;0
"2022-12-07 02:06:20";48.85;0;46.15;0;0
"2022-12-07 02:07:30";48.85;0;46.15;0;0
"2022-12-07 02:08:40";48.85;0;46.15;0;0
"2022-12-07 02:09:50";48.85;0;46.15;0;0
"2022-12-07 02:11:00";48.85;0;46.15;0;0
"2022-12-07 02:12:10";48.85;0;46.15;0;0
"2022-12-07 02:13:20";48.85;0;46.15;0;0
"2022-12-07 02:14:30";48.85;0;46.15;0;0
"2022-12-07 02:15:40";48.85;0;46.15;0;0
"2022-12-07 02:16:50";48.85;0;46.15;0;0
"2022-12-07 02:18:00";48.85;0;46.15;0;0
"2022-12-07 02:19:10";48.85;0;46.15;0;0
"2022-12-07 02:20:20";48.85;0;46.15;0;0
"2022-12-07 02:21:30";48.85;0;46.15;0;0
"2022-12-07 02:22:40";48.85;0;46.15;0;0
"2022-12-07 02:23:50";48.85;0;46.15;0;0
"2022-12-07 02:25:00";48.85;0;46.15;0;0
"2022-12-07 02:26:10";48.85;0;46.15;0;0
"2022-12-07 02:27:20";48.85;0;46.15;0;0
"2022-12-07 02:28:30";48.85;0;46.15;0;0
"2022-12-07 02:29:40";48.85;0;46.15;0;0
"2022-12-07 02:30:50";48.85;0;46.15;0;0
"2022-12-07 02:32:00";48.85;0;46.15;0;0
"2022-12-07 02:33:10";48.85;0;46.15;0;0
"2022-12-07 02:34:20";48.85;0;46.15;0;0
"2022-12-07 02:35:30";48.85;0;46.15;0;0
"2022-12-07 02:36:40";48.85;0;46.15;0;0
"2022-12-07 02:37:50";48.85;0;46.15;0;0
"2022-12-07 02:39:00";48.85;0;46.15;0;0
"2022-12-07 02:40:10";48.85;0;46.15;0;0
"2022-12-07 02:41:20";48.85;0;46.15;0;0
"2022-12-07 02:42:30";48.85;0;46.15;0;0
"2022-12-07 02:43:40";48.85;0;46.15;0;0
"2022-12-07 02:44:50";48.85;0;46.15;0;0
"2022-12-07 02:46:00";48.85;0;46.15;0;0
"2022-12-07 02:47:10";48.85;0;46.15;0;0
"2022-12-07 02:48:20";48.85;0;46.15;0;0
"2022-12-07 02:49:30";48.85;0;46.15;0;0
"2022-12-07 02:50:40";48.85;0;46.15;0;0
"2022-12-07 02:51:50";48.85;0;46.15;0;0
"2022-12-07 02:53:00";48.85;0;46.15;0;0
"2022-12-07 02:54:10";48.85;0;46.15;0;0
"2022-12-07 02:55:20";48.85;0;46.15;0;0
"2022-12-07 02:56:30";48.85;0;46.15;0;0
"2022-12-07 02:57:40";48.85;0;46.15;0;0
"2022-12-07 02:58:50";48.85;0;46.15;0;0
"2022-12-07 03:00:00";48.85;0;46.15;0;0
"2022-12-07 03:01:10";48.85;0;46.15;0;0
"2022-12-07 03:02:20";48.85;0;46.15;0;0
"2022-12-07 03:03:30";48.85;0;46.15;0;0
"2022-12-07 03:04:40";48.85;0;46.15;0;0
"2022-12-07 03:05:50";48.85;0;46.15;0;0
"2022-12-07 03:07:00";48.85;0;46.15;0;0
"2022-12-07 03:08:10";48.85;0;46.15;0;0
"2022-12-07 03:09:20";48.85;0;46.15;0;0
"2022-12-07 03:10:30";48.85;0;46.15;0;0
"2022-12-07 03:11:40";48.85;0;46.15;0;0
"2022-12-07 03:12:50";48.85;0;46.15;0;0
"2022-12-07 03:14:00";48.85;0;46.15;0;0
"2022-12-07 03:15:10";48.85;0;46.15;0;0
"2022-12-07 03:16:20";48.85;0;46.15;0;0
